Session,matchId,roundId,groupId,clientId,Gender,Topic,Grade,Siblings,Month,Year,Track,payoff,role,roleName,choice,choiceTime,equilibriumChoice,winningChoice
LILA-King-S12,15,0,1,8,Female,Art / Music,6,2 or more,oct.,2007,Regular,40,1,Player 2,0,34873,1,1
LILA-King-S12,15,0,1,9,Male,Science / Technology,6,0,aug.,2007,Regular,40,0,Player 1,0,21179,1,1
LILA-King-S12,15,0,2,1,Female,Science / Technology,6,2 or more,may.,2007,Regular,40,0,Player 1,0,17112,1,1
LILA-King-S12,15,0,2,6,Male,History / Geography,6,2 or more,dec.,2006,Regular,40,1,Player 2,0,6605,1,1
LILA-King-S12,15,0,2,11,Male,History / Geography,7,1,feb.,2006,SPED,40,2,Player 3,2,10298,1,1
LILA-King-S12,15,0,3,4,Male,Math,6,2 or more,mar.,2007,Regular,20,0,Player 1,0,14192,1,0
LILA-King-S12,15,0,3,7,Male,History / Geography,6,0,jun.,2007,Regular,40,2,Player 3,2,10415,1,1
LILA-King-S12,15,0,3,10,Female,Art / Music,7,1,apr.,2004,SPED,20,1,Player 2,1,7219,0,0
LILA-King-S12,16,0,0,5,Female,Art / Music,6,2 or more,nov.,2007,Regular,40,2,Player 3,0,6939,1,1
LILA-King-S12,16,0,0,9,Male,Science / Technology,6,0,aug.,2007,Regular,20,1,Player 2,2,7573,0,0
LILA-King-S12,16,0,0,11,Male,History / Geography,7,1,feb.,2006,SPED,40,0,Player 1,1,10729,0,1
LILA-King-S12,16,0,1,4,Male,Math,6,2 or more,mar.,2007,Regular,40,1,Player 2,0,14124,1,1
LILA-King-S12,16,0,1,6,Male,History / Geography,6,2 or more,dec.,2006,Regular,40,2,Player 3,0,4446,1,1
LILA-King-S12,16,0,2,1,Female,Science / Technology,6,2 or more,may.,2007,Regular,40,1,Player 2,1,13810,0,1
LILA-King-S12,16,0,2,2,Female,Science / Technology,7,2 or more,nov.,2006,SPED,40,0,Player 1,2,11205,0,1
LILA-King-S12,16,0,2,10,Female,Art / Music,7,1,apr.,2004,SPED,20,2,Player 3,2,9441,0,0
LILA-King-S12,16,0,3,0,Female,History / Geography,6,2 or more,apr.,2007,Regular,40,1,Player 2,0,38682,1,1
LILA-King-S12,16,0,3,7,Male,History / Geography,6,0,jun.,2007,Regular,20,0,Player 1,2,39421,0,0
LILA-King-S12,16,0,3,8,Female,Art / Music,6,2 or more,oct.,2007,Regular,40,2,Player 3,0,27761,1,1
LILA-King-S12,17,0,0,2,Female,Science / Technology,7,2 or more,nov.,2006,SPED,20,1,Player 2,1,10169,0,0
LILA-King-S12,17,0,0,4,Male,Math,6,2 or more,mar.,2007,Regular,40,2,Player 3,2,7987,1,1
LILA-King-S12,17,0,0,10,Female,Art / Music,7,1,apr.,2004,SPED,20,0,Player 1,0,127930,0,0
LILA-King-S12,17,0,1,0,Female,History / Geography,6,2 or more,apr.,2007,Regular,40,2,Player 3,2,12638,1,1
LILA-King-S12,17,0,1,6,Male,History / Geography,6,2 or more,dec.,2006,Regular,20,0,Player 1,2,7481,1,0
LILA-King-S12,17,0,1,11,Male,History / Geography,7,1,feb.,2006,SPED,20,1,Player 2,2,6562,0,0
LILA-King-S12,17,0,2,1,Female,Science / Technology,6,2 or more,may.,2007,Regular,20,2,Player 3,1,8801,0,0
LILA-King-S12,17,0,2,8,Female,Art / Music,6,2 or more,oct.,2007,Regular,20,0,Player 1,1,49145,0,0
LILA-King-S12,17,0,3,5,Female,Art / Music,6,2 or more,nov.,2007,Regular,40,0,Player 1,2,9396,1,1
LILA-King-S12,17,0,3,7,Male,History / Geography,6,0,jun.,2007,Regular,20,1,Player 2,0,23892,1,0
LILA-King-S12,17,0,3,9,Male,Science / Technology,6,0,aug.,2007,Regular,20,2,Player 3,1,7739,0,0
LILA-King-S12,18,0,0,4,Male,Math,6,2 or more,mar.,2007,Regular,20,0,Player 1,1,13117,1,0
LILA-King-S12,18,0,0,8,Female,Art / Music,6,2 or more,oct.,2007,Regular,40,1,Player 2,2,45237,0,1
LILA-King-S12,18,0,0,11,Male,History / Geography,7,1,feb.,2006,SPED,20,2,Player 3,2,7651,0,0
LILA-King-S12,18,0,1,1,Female,Science / Technology,6,2 or more,may.,2007,Regular,20,0,Player 1,0,11721,0,0
LILA-King-S12,18,0,1,2,Female,Science / Technology,7,2 or more,nov.,2006,SPED,40,2,Player 3,0,6022,1,1
LILA-King-S12,18,0,1,6,Male,History / Geography,6,2 or more,dec.,2006,Regular,40,1,Player 2,0,5123,1,1
LILA-King-S12,18,0,2,9,Male,Science / Technology,6,0,aug.,2007,Regular,20,0,Player 1,0,9419,0,0
LILA-King-S12,18,0,2,10,Female,Art / Music,7,1,apr.,2004,SPED,20,1,Player 2,2,3602,0,0
LILA-King-S12,18,0,3,0,Female,History / Geography,6,2 or more,apr.,2007,Regular,20,0,Player 1,0,7977,0,0
LILA-King-S12,18,0,3,5,Female,Art / Music,6,2 or more,nov.,2007,Regular,40,1,Player 2,0,6082,1,1
LILA-King-S12,18,0,3,7,Male,History / Geography,6,0,jun.,2007,Regular,40,2,Player 3,0,3798,1,1
LILA-King-S12,19,0,0,4,Male,Math,6,2 or more,mar.,2007,Regular,40,1,Player 2,2,13202,1,1
LILA-King-S12,19,0,0,6,Male,History / Geography,6,2 or more,dec.,2006,Regular,40,2,Player 3,1,4180,1,1
LILA-King-S12,19,0,0,7,Male,History / Geography,6,0,jun.,2007,Regular,20,0,Player 1,0,4954,0,0
LILA-King-S12,19,0,1,0,Female,History / Geography,6,2 or more,apr.,2007,Regular,20,1,Player 2,1,28373,0,0
LILA-King-S12,19,0,1,2,Female,Science / Technology,7,2 or more,nov.,2006,SPED,20,0,Player 1,0,11190,0,0
LILA-King-S12,19,0,1,8,Female,Art / Music,6,2 or more,oct.,2007,Regular,40,2,Player 3,1,40219,1,1
LILA-King-S12,19,0,2,1,Female,Science / Technology,6,2 or more,may.,2007,Regular,20,1,Player 2,0,17280,0,0
LILA-King-S12,19,0,2,10,Female,Art / Music,7,1,apr.,2004,SPED,20,2,Player 3,2,4854,0,0
LILA-King-S12,19,0,3,5,Female,Art / Music,6,2 or more,nov.,2007,Regular,40,2,Player 3,1,4918,1,1
LILA-King-S12,19,0,3,9,Male,Science / Technology,6,0,aug.,2007,Regular,40,1,Player 2,2,28371,1,1
LILA-King-S12,19,0,3,11,Male,History / Geography,7,1,feb.,2006,SPED,40,0,Player 1,1,6269,1,1
LILA-King-S12,20,0,0,4,Male,Math,6,2 or more,mar.,2007,Regular,40,2,Player 3,2,5109,1,1
LILA-King-S12,20,0,0,5,Female,Art / Music,6,2 or more,nov.,2007,Regular,20,0,Player 1,1,9607,1,0
LILA-King-S12,20,0,0,7,Male,History / Geography,6,0,jun.,2007,Regular,20,1,Player 2,1,12937,0,0
LILA-King-S12,20,0,1,1,Female,Science / Technology,6,2 or more,may.,2007,Regular,20,2,Player 3,1,7548,0,0
LILA-King-S12,20,0,1,6,Male,History / Geography,6,2 or more,dec.,2006,Regular,20,0,Player 1,1,9577,1,0
LILA-King-S12,20,0,1,11,Male,History / Geography,7,1,feb.,2006,SPED,20,1,Player 2,2,18369,0,0
LILA-King-S12,20,0,2,0,Female,History / Geography,6,2 or more,apr.,2007,Regular,20,2,Player 3,0,32534,0,0
LILA-King-S12,20,0,2,10,Female,Art / Music,7,1,apr.,2004,SPED,20,0,Player 1,0,5642,0,0
LILA-King-S12,20,0,3,2,Female,Science / Technology,7,2 or more,nov.,2006,SPED,20,1,Player 2,2,7068,0,0
LILA-King-S12,20,0,3,8,Female,Art / Music,6,2 or more,oct.,2007,Regular,20,0,Player 1,1,35421,1,0
LILA-King-S12,20,0,3,9,Male,Science / Technology,6,0,aug.,2007,Regular,40,2,Player 3,2,48968,1,1
LILA-King-S13,3,0,0,4,Female,Science / Technology,6,1,may.,2007,Regular,40,2,Player 3,2,14253,1,1
LILA-King-S13,3,0,0,8,Male,Math,6,1,sep.,2007,Regular,20,0,Player 1,1,7553,0,0
LILA-King-S13,3,0,0,9,Male,Math,6,1,dec.,2006,Regular,40,1,Player 2,1,21684,1,1
LILA-King-S13,3,0,1,0,Male,English,6,0,jan.,2007,Regular,40,1,Player 2,2,17425,0,1
LILA-King-S13,3,0,1,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,20,0,Player 1,2,122364,1,0
LILA-King-S13,3,0,1,11,Female,Art / Music,6,2 or more,may.,2007,Regular,20,2,Player 3,1,13617,0,0
LILA-King-S13,3,0,2,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,20,0,Player 1,1,12606,0,0
LILA-King-S13,3,0,2,2,Male,Math,6,1,feb.,2007,Regular,40,2,Player 3,2,13882,1,1
LILA-King-S13,3,0,2,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,20,1,Player 2,0,120978,0,0
LILA-King-S13,3,0,3,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,20,0,Player 1,2,115572,1,0
LILA-King-S13,3,0,3,6,Female,Math,6,2 or more,aug.,2007,Regular,40,2,Player 3,2,180275,1,1
LILA-King-S13,3,0,3,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,20,1,Player 2,0,22712,0,0
LILA-King-S13,4,0,0,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,20,1,Player 2,0,31316,0,0
LILA-King-S13,4,0,0,9,Male,Math,6,1,dec.,2006,Regular,40,2,Player 3,1,10047,1,1
LILA-King-S13,4,0,0,11,Female,Art / Music,6,2 or more,may.,2007,Regular,20,0,Player 1,2,31823,0,0
LILA-King-S13,4,0,1,2,Male,Math,6,1,feb.,2007,Regular,20,0,Player 1,0,29425,0,0
LILA-King-S13,4,0,1,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,40,2,Player 3,1,29549,1,1
LILA-King-S13,4,0,1,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,20,1,Player 2,2,27990,0,0
LILA-King-S13,4,0,2,0,Male,English,6,0,jan.,2007,Regular,20,2,Player 3,2,9359,0,0
LILA-King-S13,4,0,2,6,Female,Math,6,2 or more,aug.,2007,Regular,40,0,Player 1,1,13384,1,1
LILA-King-S13,4,0,2,8,Male,Math,6,1,sep.,2007,Regular,20,1,Player 2,1,30913,1,0
LILA-King-S13,4,0,3,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,20,1,Player 2,0,20030,0,0
LILA-King-S13,4,0,3,4,Female,Science / Technology,6,1,may.,2007,Regular,20,0,Player 1,1,24888,1,0
LILA-King-S13,4,0,3,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,40,2,Player 3,1,9305,1,1
LILA-King-S13,5,0,0,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,40,2,Player 3,0,10145,1,1
LILA-King-S13,5,0,0,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,20,0,Player 1,2,41749,1,0
LILA-King-S13,5,0,0,6,Female,Math,6,2 or more,aug.,2007,Regular,20,1,Player 2,0,17564,0,0
LILA-King-S13,5,0,1,0,Male,English,6,0,jan.,2007,Regular,20,0,Player 1,1,38998,0,0
LILA-King-S13,5,0,1,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,20,2,Player 3,2,7263,0,0
LILA-King-S13,5,0,1,11,Female,Art / Music,6,2 or more,may.,2007,Regular,40,1,Player 2,1,33118,0,1
LILA-King-S13,5,0,2,2,Male,Math,6,1,feb.,2007,Regular,20,1,Player 2,2,14688,1,0
LILA-King-S13,5,0,2,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,20,0,Player 1,1,13697,0,0
LILA-King-S13,5,0,2,8,Male,Math,6,1,sep.,2007,Regular,20,2,Player 3,1,42360,0,0
LILA-King-S13,5,0,3,4,Female,Science / Technology,6,1,may.,2007,Regular,20,1,Player 2,2,10455,1,0
LILA-King-S13,5,0,3,9,Male,Math,6,1,dec.,2006,Regular,40,0,Player 1,2,14451,1,1
LILA-King-S13,5,0,3,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,20,2,Player 3,2,107484,0,0
LILA-King-S13,6,0,0,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,20,1,Player 2,1,56685,0,0
LILA-King-S13,6,0,0,6,Female,Math,6,2 or more,aug.,2007,Regular,20,2,Player 3,0,5323,0,0
LILA-King-S13,6,0,0,8,Male,Math,6,1,sep.,2007,Regular,20,0,Player 1,0,14062,1,0
LILA-King-S13,6,0,1,2,Male,Math,6,1,feb.,2007,Regular,40,2,Player 3,2,8480,1,1
LILA-King-S13,6,0,1,9,Male,Math,6,1,dec.,2006,Regular,20,1,Player 2,1,18607,0,0
LILA-King-S13,6,0,1,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,40,0,Player 1,2,16870,0,1
LILA-King-S13,6,0,2,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,20,0,Player 1,0,11322,1,0
LILA-King-S13,6,0,2,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,20,1,Player 2,1,93073,0,0
LILA-King-S13,6,0,2,11,Female,Art / Music,6,2 or more,may.,2007,Regular,40,2,Player 3,2,7488,1,1
LILA-King-S13,6,0,3,0,Male,English,6,0,jan.,2007,Regular,20,1,Player 2,1,11088,0,0
LILA-King-S13,6,0,3,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,40,0,Player 1,2,7597,0,1
LILA-King-S13,6,0,3,4,Female,Science / Technology,6,1,may.,2007,Regular,40,2,Player 3,2,12914,1,1
LILA-King-S13,7,0,0,0,Male,English,6,0,jan.,2007,Regular,40,2,Player 3,0,7185,1,1
LILA-King-S13,7,0,0,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,40,1,Player 2,0,11578,1,1
LILA-King-S13,7,0,0,6,Female,Math,6,2 or more,aug.,2007,Regular,20,0,Player 1,2,11791,0,0
LILA-King-S13,7,0,1,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,20,1,Player 2,1,14544,0,0
LILA-King-S13,7,0,1,9,Male,Math,6,1,dec.,2006,Regular,40,2,Player 3,0,5540,1,1
LILA-King-S13,7,0,1,11,Female,Art / Music,6,2 or more,may.,2007,Regular,20,0,Player 1,0,16915,1,0
LILA-King-S13,7,0,2,2,Male,Math,6,1,feb.,2007,Regular,20,0,Player 1,0,13138,1,0
LILA-King-S13,7,0,2,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,40,2,Player 3,0,10377,1,1
LILA-King-S13,7,0,2,8,Male,Math,6,1,sep.,2007,Regular,20,1,Player 2,1,5634,0,0
LILA-King-S13,7,0,3,4,Female,Science / Technology,6,1,may.,2007,Regular,20,0,Player 1,1,18843,0,0
LILA-King-S13,7,0,3,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,40,2,Player 3,0,8796,1,1
LILA-King-S13,7,0,3,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,40,1,Player 2,0,33209,1,1
LILA-King-S13,8,0,0,2,Male,Math,6,1,feb.,2007,Regular,40,1,Player 2,0,11739,1,1
LILA-King-S13,8,0,0,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,20,0,Player 1,0,29848,0,0
LILA-King-S13,8,0,0,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,40,2,Player 3,2,7986,1,1
LILA-King-S13,8,0,1,0,Male,English,6,0,jan.,2007,Regular,20,0,Player 1,0,14030,0,0
LILA-King-S13,8,0,1,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,20,2,Player 3,1,22806,0,0
LILA-King-S13,8,0,1,4,Female,Science / Technology,6,1,may.,2007,Regular,20,1,Player 2,0,18353,1,0
LILA-King-S13,8,0,2,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,20,0,Player 1,0,22291,0,0
LILA-King-S13,8,0,2,8,Male,Math,6,1,sep.,2007,Regular,20,2,Player 3,1,8495,0,0
LILA-King-S13,8,0,2,11,Female,Art / Music,6,2 or more,may.,2007,Regular,40,1,Player 2,1,29874,0,1
LILA-King-S13,8,0,3,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,40,2,Player 3,2,10518,1,1
LILA-King-S13,8,0,3,6,Female,Math,6,2 or more,aug.,2007,Regular,20,1,Player 2,1,7072,0,0
LILA-King-S13,8,0,3,9,Male,Math,6,1,dec.,2006,Regular,20,0,Player 1,0,10062,0,0
LILA-King-S13,9,0,0,6,Female,Math,6,2 or more,aug.,2007,Regular,40,2,Player 3,0,10622,1,1
LILA-King-S13,9,0,0,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,20,1,Player 2,2,24479,0,0
LILA-King-S13,9,0,0,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,40,0,Player 1,2,15407,0,1
LILA-King-S13,9,0,1,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,40,0,Player 1,2,8486,0,1
LILA-King-S13,9,0,1,4,Female,Science / Technology,6,1,may.,2007,Regular,40,2,Player 3,0,12152,1,1
LILA-King-S13,9,0,1,9,Male,Math,6,1,dec.,2006,Regular,20,1,Player 2,2,17183,0,0
LILA-King-S13,9,0,2,0,Male,English,6,0,jan.,2007,Regular,20,1,Player 2,2,4736,0,0
LILA-King-S13,9,0,2,2,Male,Math,6,1,feb.,2007,Regular,40,2,Player 3,0,6413,1,1
LILA-King-S13,9,0,2,8,Male,Math,6,1,sep.,2007,Regular,20,0,Player 1,0,8525,0,0
LILA-King-S13,9,0,3,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,40,0,Player 1,1,10095,1,1
LILA-King-S13,9,0,3,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,40,1,Player 2,0,31083,1,1
LILA-King-S13,9,0,3,11,Female,Art / Music,6,2 or more,may.,2007,Regular,40,2,Player 3,0,7561,1,1
LILA-King-S13,10,0,0,4,Female,Science / Technology,6,1,may.,2007,Regular,20,0,Player 1,2,12042,0,0
LILA-King-S13,10,0,0,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,40,2,Player 3,1,5297,1,1
LILA-King-S13,10,0,0,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,20,1,Player 2,0,8742,0,0
LILA-King-S13,10,0,1,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,40,1,Player 2,2,17925,1,1
LILA-King-S13,10,0,1,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,40,2,Player 3,1,5756,1,1
LILA-King-S13,10,0,1,6,Female,Math,6,2 or more,aug.,2007,Regular,20,0,Player 1,0,5723,0,0
LILA-King-S13,10,0,2,0,Male,English,6,0,jan.,2007,Regular,20,2,Player 3,2,10251,0,0
LILA-King-S13,10,0,2,8,Male,Math,6,1,sep.,2007,Regular,40,1,Player 2,1,58215,0,1
LILA-King-S13,10,0,2,11,Female,Art / Music,6,2 or more,may.,2007,Regular,40,0,Player 1,2,10349,0,1
LILA-King-S13,10,0,3,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,20,1,Player 2,1,20577,0,0
LILA-King-S13,10,0,3,2,Male,Math,6,1,feb.,2007,Regular,20,0,Player 1,1,14164,1,0
LILA-King-S13,10,0,3,9,Male,Math,6,1,dec.,2006,Regular,40,2,Player 3,1,11136,1,1
LILA-King-S13,11,0,0,0,Male,English,6,0,jan.,2007,Regular,20,0,Player 1,0,7562,0,0
LILA-King-S13,11,0,0,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,40,2,Player 3,2,8504,1,1
LILA-King-S13,11,0,0,2,Male,Math,6,1,feb.,2007,Regular,40,1,Player 2,0,15142,1,1
LILA-King-S13,11,0,1,9,Male,Math,6,1,dec.,2006,Regular,40,0,Player 1,2,10300,0,1
LILA-King-S13,11,0,1,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,20,2,Player 3,0,8015,0,0
LILA-King-S13,11,0,1,11,Female,Art / Music,6,2 or more,may.,2007,Regular,40,1,Player 2,2,15585,0,1
LILA-King-S13,11,0,2,4,Female,Science / Technology,6,1,may.,2007,Regular,20,1,Player 2,0,16037,1,0
LILA-King-S13,11,0,2,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,20,0,Player 1,2,47522,0,0
LILA-King-S13,11,0,2,8,Male,Math,6,1,sep.,2007,Regular,20,2,Player 3,0,9323,0,0
LILA-King-S13,11,0,3,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,40,2,Player 3,2,5494,1,1
LILA-King-S13,11,0,3,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,20,0,Player 1,0,24885,0,0
LILA-King-S13,11,0,3,6,Female,Math,6,2 or more,aug.,2007,Regular,20,1,Player 2,2,11535,0,0
LILA-King-S13,12,0,0,6,Female,Math,6,2 or more,aug.,2007,Regular,40,2,Player 3,2,15046,1,1
LILA-King-S13,12,0,0,8,Male,Math,6,1,sep.,2007,Regular,40,0,Player 1,1,10683,0,1
LILA-King-S13,12,0,0,9,Male,Math,6,1,dec.,2006,Regular,20,1,Player 2,2,12071,0,0
LILA-King-S13,12,0,1,2,Male,Math,6,1,feb.,2007,Regular,40,2,Player 3,2,6780,1,1
LILA-King-S13,12,0,1,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,20,0,Player 1,2,11053,1,0
LILA-King-S13,12,0,1,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,20,1,Player 2,2,26661,0,0
LILA-King-S13,12,0,2,0,Male,English,6,0,jan.,2007,Regular,20,1,Player 2,0,5308,0,0
LILA-King-S13,12,0,2,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,40,0,Player 1,0,5104,0,1
LILA-King-S13,12,0,2,11,Female,Art / Music,6,2 or more,may.,2007,Regular,40,2,Player 3,2,7888,1,1
LILA-King-S13,12,0,3,4,Female,Science / Technology,6,1,may.,2007,Regular,40,2,Player 3,2,13308,1,1
LILA-King-S13,12,0,3,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,20,1,Player 2,0,25157,0,0
LILA-King-S13,12,0,3,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,40,0,Player 1,0,11875,0,1
LILA-King-S13,13,0,0,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,20,1,Player 2,2,10625,0,0
LILA-King-S13,13,0,0,9,Male,Math,6,1,dec.,2006,Regular,40,2,Player 3,1,12811,1,1
LILA-King-S13,13,0,0,11,Female,Art / Music,6,2 or more,may.,2007,Regular,20,0,Player 1,1,19275,1,0
LILA-King-S13,13,0,1,2,Male,Math,6,1,feb.,2007,Regular,40,0,Player 1,1,13336,1,1
LILA-King-S13,13,0,1,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,40,1,Player 2,1,22246,1,1
LILA-King-S13,13,0,1,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,40,2,Player 3,1,18455,1,1
LILA-King-S13,13,0,2,0,Male,English,6,0,jan.,2007,Regular,20,2,Player 3,2,5253,0,0
LILA-King-S13,13,0,2,6,Female,Math,6,2 or more,aug.,2007,Regular,20,0,Player 1,1,12087,1,0
LILA-King-S13,13,0,2,8,Male,Math,6,1,sep.,2007,Regular,20,1,Player 2,0,3020,0,0
LILA-King-S13,13,0,3,4,Female,Science / Technology,6,1,may.,2007,Regular,40,0,Player 1,2,15894,0,1
LILA-King-S13,13,0,3,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,40,2,Player 3,1,11532,1,1
LILA-King-S13,13,0,3,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,20,1,Player 2,2,12431,0,0
LILA-King-S13,14,0,0,2,Male,Math,6,1,feb.,2007,Regular,40,1,Player 2,2,20244,1,1
LILA-King-S13,14,0,0,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,40,2,Player 3,0,8226,1,1
LILA-King-S13,14,0,0,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,20,0,Player 1,0,26375,0,0
LILA-King-S13,14,0,1,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,20,0,Player 1,2,17385,1,0
LILA-King-S13,14,0,1,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,40,2,Player 3,0,23891,1,1
LILA-King-S13,14,0,1,11,Female,Art / Music,6,2 or more,may.,2007,Regular,20,1,Player 2,1,35184,0,0
LILA-King-S13,14,0,2,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,40,2,Player 3,0,20740,1,1
LILA-King-S13,14,0,2,4,Female,Science / Technology,6,1,may.,2007,Regular,20,1,Player 2,1,16320,0,0
LILA-King-S13,14,0,2,9,Male,Math,6,1,dec.,2006,Regular,20,0,Player 1,2,27321,1,0
LILA-King-S13,14,0,3,0,Male,English,6,0,jan.,2007,Regular,40,0,Player 1,1,3163,0,1
LILA-King-S13,14,0,3,6,Female,Math,6,2 or more,aug.,2007,Regular,20,1,Player 2,0,4838,0,0
LILA-King-S13,14,0,3,8,Male,Math,6,1,sep.,2007,Regular,20,2,Player 3,2,5337,0,0
LILA-King-S13,15,0,0,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,40,1,Player 2,0,30891,1,1
LILA-King-S13,15,0,0,8,Male,Math,6,1,sep.,2007,Regular,20,0,Player 1,1,6907,0,0
LILA-King-S13,15,0,0,11,Female,Art / Music,6,2 or more,may.,2007,Regular,40,2,Player 3,2,9704,1,1
LILA-King-S13,15,0,1,0,Male,English,6,0,jan.,2007,Regular,20,1,Player 2,1,2850,0,0
LILA-King-S13,15,0,1,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,40,0,Player 1,2,8930,0,1
LILA-King-S13,15,0,1,6,Female,Math,6,2 or more,aug.,2007,Regular,20,2,Player 3,0,10011,0,0
LILA-King-S13,15,0,2,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,20,0,Player 1,0,10244,1,0
LILA-King-S13,15,0,2,4,Female,Science / Technology,6,1,may.,2007,Regular,40,2,Player 3,2,15567,1,1
LILA-King-S13,15,0,2,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,20,1,Player 2,1,17206,0,0
LILA-King-S13,15,0,3,2,Male,Math,6,1,feb.,2007,Regular,40,2,Player 3,2,3926,1,1
LILA-King-S13,15,0,3,9,Male,Math,6,1,dec.,2006,Regular,40,1,Player 2,0,23472,1,1
LILA-King-S13,15,0,3,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,20,0,Player 1,2,13263,0,0
LILA-King-S13,16,0,0,6,Female,Math,6,2 or more,aug.,2007,Regular,40,0,Player 1,2,3480,0,1
LILA-King-S13,16,0,0,9,Male,Math,6,1,dec.,2006,Regular,20,2,Player 3,1,31036,0,0
LILA-King-S13,16,0,0,10,Male,History / Geography,6,2 or more,jun.,2007,Regular,20,1,Player 2,1,25257,0,0
LILA-King-S13,16,0,1,1,Male,Science / Technology,6,2 or more,sep.,2007,Regular,20,1,Player 2,1,5522,0,0
LILA-King-S13,16,0,1,5,Female,Science / Technology,6,2 or more,jan.,2007,Regular,40,2,Player 3,0,6119,1,1
LILA-King-S13,16,0,1,11,Female,Art / Music,6,2 or more,may.,2007,Regular,20,0,Player 1,0,15674,1,0
LILA-King-S13,16,0,2,0,Male,English,6,0,jan.,2007,Regular,40,2,Player 3,0,4052,1,1
LILA-King-S13,16,0,2,4,Female,Science / Technology,6,1,may.,2007,Regular,20,0,Player 1,2,12825,0,0
LILA-King-S13,16,0,2,8,Male,Math,6,1,sep.,2007,Regular,20,1,Player 2,2,6309,0,0
LILA-King-S13,16,0,3,2,Male,Math,6,1,feb.,2007,Regular,40,0,Player 1,0,15419,1,1
LILA-King-S13,16,0,3,3,Male,Science / Technology,6,2 or more,feb.,2007,Regular,40,1,Player 2,0,7111,1,1
LILA-King-S13,16,0,3,7,Male,Science / Technology,6,2 or more,jun.,2007,Regular,40,2,Player 3,0,8786,1,1
LILA-King-S13,17,0,0,2,Male,Math,6,1,feb.,2007,Regular,40,1,Player 2,0,12762,1,1
