Session,matchId,roundId,groupId,clientId,Gender,Topic,Grade,Siblings,Month,Year,Magnet,Track,payoff,role,roleName,choice,choiceTime,equilibriumChoice,winningChoice
LILA-KingA-S11,3,0,2,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,1,Player 2,0,19033,TRUE,TRUE
LILA-KingA-S11,4,0,3,11,Female,Math,6,1,jun.,2008,GATE,Regular,40,2,Player 3,0,8791,TRUE,TRUE
LILA-KingA-S11,4,0,1,10,Male,Math,6,1,apr.,2008,GATE,Regular,40,1,Player 2,0,11190,TRUE,TRUE
LILA-KingA-S11,4,0,3,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,40,1,Player 2,0,13539,TRUE,TRUE
LILA-KingA-S11,4,0,2,7,Male,Math,6,1,feb.,2008,GATE,Regular,40,1,Player 2,0,10142,TRUE,TRUE
LILA-KingA-S11,4,0,2,6,Female,Art / Music,6,0,may,2008,GATE,Regular,20,0,Player 1,1,21923,FALSE,FALSE
LILA-KingA-S11,4,0,3,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,40,0,Player 1,0,10334,TRUE,TRUE
LILA-KingA-S11,4,0,0,3,Male,Math,6,0,jul.,2008,GATE,Regular,20,0,Player 1,0,8581,TRUE,FALSE
LILA-KingA-S11,4,0,1,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,0,Player 1,0,20589,TRUE,TRUE
LILA-KingA-S11,4,0,0,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,2,Player 3,0,4679,TRUE,TRUE
LILA-KingA-S11,4,0,1,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,2,Player 3,0,8382,TRUE,TRUE
LILA-KingA-S11,4,0,0,4,Female,English,6,0,jan.,2008,GATE,Regular,20,1,Player 2,2,10892,FALSE,FALSE
LILA-KingA-S11,4,0,2,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,2,Player 3,0,13810,TRUE,TRUE
LILA-KingA-S11,5,0,1,3,Male,Math,6,0,jul.,2008,GATE,Regular,20,1,Player 2,0,6729,TRUE,FALSE
LILA-KingA-S11,5,0,0,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,1,Player 2,0,9592,TRUE,TRUE
LILA-KingA-S11,5,0,2,6,Female,Art / Music,6,0,may,2008,GATE,Regular,40,1,Player 2,0,20574,TRUE,TRUE
LILA-KingA-S11,5,0,0,7,Male,Math,6,1,feb.,2008,GATE,Regular,40,2,Player 3,2,5677,TRUE,TRUE
LILA-KingA-S11,5,0,2,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,40,2,Player 3,2,23743,TRUE,TRUE
LILA-KingA-S11,5,0,1,10,Male,Math,6,1,apr.,2008,GATE,Regular,20,2,Player 3,1,6135,FALSE,FALSE
LILA-KingA-S11,5,0,0,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,0,Player 1,2,21015,TRUE,TRUE
LILA-KingA-S11,5,0,2,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,0,Player 1,2,21085,TRUE,TRUE
LILA-KingA-S11,5,0,3,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,20,0,Player 1,1,29952,FALSE,FALSE
LILA-KingA-S11,5,0,1,11,Female,Math,6,1,jun.,2008,GATE,Regular,40,0,Player 1,2,29299,TRUE,TRUE
LILA-KingA-S11,5,0,3,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,40,1,Player 2,0,9425,TRUE,TRUE
LILA-KingA-S11,5,0,3,4,Female,English,6,0,jan.,2008,GATE,Regular,40,2,Player 3,2,5352,TRUE,TRUE
LILA-KingA-S11,6,0,3,4,Female,English,6,0,jan.,2008,GATE,Regular,20,0,Player 1,0,8354,FALSE,FALSE
LILA-KingA-S11,6,0,1,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,20,0,Player 1,0,14742,FALSE,FALSE
LILA-KingA-S11,6,0,2,7,Male,Math,6,1,feb.,2008,GATE,Regular,40,0,Player 1,1,5488,TRUE,TRUE
LILA-KingA-S11,6,0,0,6,Female,Art / Music,6,0,may,2008,GATE,Regular,40,2,Player 3,0,7712,TRUE,TRUE
LILA-KingA-S11,6,0,1,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,40,2,Player 3,0,5179,TRUE,TRUE
LILA-KingA-S11,6,0,3,3,Male,Math,6,0,jul.,2008,GATE,Regular,40,2,Player 3,0,5753,TRUE,TRUE
LILA-KingA-S11,6,0,2,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,2,Player 3,0,5434,TRUE,TRUE
LILA-KingA-S11,6,0,1,11,Female,Math,6,1,jun.,2008,GATE,Regular,40,1,Player 2,0,6447,TRUE,TRUE
LILA-KingA-S11,6,0,0,10,Male,Math,6,1,apr.,2008,GATE,Regular,40,0,Player 1,1,22321,TRUE,TRUE
LILA-KingA-S11,6,0,3,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,1,Player 2,0,29780,TRUE,TRUE
LILA-KingA-S11,6,0,0,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,1,Player 2,0,8283,TRUE,TRUE
LILA-KingA-S11,6,0,2,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,1,Player 2,0,7067,TRUE,TRUE
LILA-KingA-S11,7,0,2,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,20,0,Player 1,1,9484,TRUE,FALSE
LILA-KingA-S11,7,0,0,7,Male,Math,6,1,feb.,2008,GATE,Regular,40,1,Player 2,2,8265,TRUE,TRUE
LILA-KingA-S11,7,0,1,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,20,1,Player 2,0,15222,FALSE,FALSE
LILA-KingA-S11,7,0,3,10,Male,Math,6,1,apr.,2008,GATE,Regular,20,1,Player 2,0,8329,FALSE,FALSE
LILA-KingA-S11,7,0,2,4,Female,English,6,0,jan.,2008,GATE,Regular,20,1,Player 2,0,8221,FALSE,FALSE
LILA-KingA-S11,7,0,1,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,2,Player 3,1,4626,TRUE,TRUE
LILA-KingA-S11,7,0,2,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,2,Player 3,1,19055,TRUE,TRUE
LILA-KingA-S11,7,0,0,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,0,Player 1,1,13708,TRUE,TRUE
LILA-KingA-S11,7,0,0,11,Female,Math,6,1,jun.,2008,GATE,Regular,40,2,Player 3,1,11817,TRUE,TRUE
LILA-KingA-S11,7,0,3,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,20,2,Player 3,2,5468,FALSE,FALSE
LILA-KingA-S11,7,0,1,3,Male,Math,6,0,jul.,2008,GATE,Regular,20,0,Player 1,1,7717,TRUE,FALSE
LILA-KingA-S11,7,0,3,6,Female,Art / Music,6,0,may,2008,GATE,Regular,20,0,Player 1,1,16327,TRUE,FALSE
LILA-KingA-S11,8,0,3,10,Male,Math,6,1,apr.,2008,GATE,Regular,40,2,Player 3,2,4080,TRUE,TRUE
LILA-KingA-S11,8,0,0,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,1,Player 2,0,17195,TRUE,TRUE
LILA-KingA-S11,8,0,3,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,40,1,Player 2,0,9003,TRUE,TRUE
LILA-KingA-S11,8,0,1,6,Female,Art / Music,6,0,may,2008,GATE,Regular,40,1,Player 2,0,9651,TRUE,TRUE
LILA-KingA-S11,8,0,2,7,Male,Math,6,1,feb.,2008,GATE,Regular,40,2,Player 3,2,4291,TRUE,TRUE
LILA-KingA-S11,8,0,1,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,40,2,Player 3,2,7076,TRUE,TRUE
LILA-KingA-S11,8,0,0,4,Female,English,6,0,jan.,2008,GATE,Regular,40,2,Player 3,2,4759,TRUE,TRUE
LILA-KingA-S11,8,0,2,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,0,Player 1,1,10742,TRUE,TRUE
LILA-KingA-S11,8,0,0,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,20,0,Player 1,2,15395,FALSE,FALSE
LILA-KingA-S11,8,0,3,11,Female,Math,6,1,jun.,2008,GATE,Regular,20,0,Player 1,0,13948,FALSE,FALSE
LILA-KingA-S11,8,0,2,3,Male,Math,6,0,jul.,2008,GATE,Regular,40,1,Player 2,0,4881,TRUE,TRUE
LILA-KingA-S11,8,0,1,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,0,Player 1,1,15079,TRUE,TRUE
LILA-KingA-S11,9,0,2,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,1,Player 2,1,8624,TRUE,TRUE
LILA-KingA-S11,9,0,0,4,Female,English,6,0,jan.,2008,GATE,Regular,40,0,Player 1,2,6892,TRUE,TRUE
LILA-KingA-S11,9,0,1,3,Male,Math,6,0,jul.,2008,GATE,Regular,40,2,Player 3,2,5732,TRUE,TRUE
LILA-KingA-S11,9,0,0,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,1,Player 2,1,8756,TRUE,TRUE
LILA-KingA-S11,9,0,1,10,Male,Math,6,1,apr.,2008,GATE,Regular,20,0,Player 1,1,8330,FALSE,FALSE
LILA-KingA-S11,9,0,3,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,20,0,Player 1,0,12876,FALSE,FALSE
LILA-KingA-S11,9,0,2,7,Male,Math,6,1,feb.,2008,GATE,Regular,20,0,Player 1,0,7925,FALSE,FALSE
LILA-KingA-S11,9,0,0,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,2,Player 3,2,7126,TRUE,TRUE
LILA-KingA-S11,9,0,2,6,Female,Art / Music,6,0,may,2008,GATE,Regular,40,2,Player 3,2,5151,TRUE,TRUE
LILA-KingA-S11,9,0,3,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,40,2,Player 3,2,5440,TRUE,TRUE
LILA-KingA-S11,9,0,3,11,Female,Math,6,1,jun.,2008,GATE,Regular,40,1,Player 2,1,16340,TRUE,TRUE
LILA-KingA-S11,9,0,1,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,1,Player 2,1,37310,TRUE,TRUE
LILA-KingA-S11,10,0,1,11,Female,Math,6,1,jun.,2008,GATE,Regular,40,2,Player 3,1,5859,TRUE,TRUE
LILA-KingA-S11,10,0,1,4,Female,English,6,0,jan.,2008,GATE,Regular,20,1,Player 2,0,24341,FALSE,FALSE
LILA-KingA-S11,10,0,0,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,2,Player 3,1,4928,TRUE,TRUE
LILA-KingA-S11,10,0,3,10,Male,Math,6,1,apr.,2008,GATE,Regular,20,1,Player 2,0,8985,FALSE,FALSE
LILA-KingA-S11,10,0,0,7,Male,Math,6,1,feb.,2008,GATE,Regular,20,1,Player 2,0,15296,FALSE,FALSE
LILA-KingA-S11,10,0,1,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,20,0,Player 1,1,6568,TRUE,FALSE
LILA-KingA-S11,10,0,0,3,Male,Math,6,0,jul.,2008,GATE,Regular,20,0,Player 1,1,7475,TRUE,FALSE
LILA-KingA-S11,10,0,3,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,0,Player 1,0,9873,FALSE,TRUE
LILA-KingA-S11,10,0,2,6,Female,Art / Music,6,0,may,2008,GATE,Regular,40,0,Player 1,1,10757,TRUE,TRUE
LILA-KingA-S11,10,0,2,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,40,1,Player 2,1,17322,TRUE,TRUE
LILA-KingA-S11,10,0,2,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,2,Player 3,1,4867,TRUE,TRUE
LILA-KingA-S11,10,0,3,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,2,Player 3,1,4199,TRUE,TRUE
LILA-KingA-S11,11,0,0,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,1,Player 2,2,10694,TRUE,TRUE
LILA-KingA-S11,11,0,2,3,Male,Math,6,0,jul.,2008,GATE,Regular,40,1,Player 2,2,4294,TRUE,TRUE
LILA-KingA-S11,11,0,3,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,20,1,Player 2,2,11330,TRUE,FALSE
LILA-KingA-S11,11,0,1,6,Female,Art / Music,6,0,may,2008,GATE,Regular,40,1,Player 2,2,7649,TRUE,TRUE
LILA-KingA-S11,11,0,2,7,Male,Math,6,1,feb.,2008,GATE,Regular,40,2,Player 3,0,6764,TRUE,TRUE
LILA-KingA-S11,11,0,1,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,40,2,Player 3,0,10531,TRUE,TRUE
LILA-KingA-S11,11,0,3,10,Male,Math,6,1,apr.,2008,GATE,Regular,20,2,Player 3,2,8176,FALSE,FALSE
LILA-KingA-S11,11,0,0,4,Female,English,6,0,jan.,2008,GATE,Regular,40,2,Player 3,0,5976,TRUE,TRUE
LILA-KingA-S11,11,0,2,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,0,Player 1,2,9766,TRUE,TRUE
LILA-KingA-S11,11,0,1,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,0,Player 1,2,10760,TRUE,TRUE
LILA-KingA-S11,11,0,0,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,20,0,Player 1,0,24748,FALSE,FALSE
LILA-KingA-S11,11,0,3,11,Female,Math,6,1,jun.,2008,GATE,Regular,20,0,Player 1,0,18356,FALSE,FALSE
LILA-KingA-S11,12,0,1,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,1,Player 2,0,7405,TRUE,TRUE
LILA-KingA-S11,12,0,2,11,Female,Math,6,1,jun.,2008,GATE,Regular,20,1,Player 2,1,11987,FALSE,FALSE
LILA-KingA-S11,12,0,3,3,Male,Math,6,0,jul.,2008,GATE,Regular,40,2,Player 3,2,7170,TRUE,TRUE
LILA-KingA-S11,12,0,3,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,1,Player 2,0,7017,TRUE,TRUE
LILA-KingA-S11,12,0,0,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,1,Player 2,0,54059,TRUE,TRUE
LILA-KingA-S11,12,0,1,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,2,Player 3,2,4880,TRUE,TRUE
LILA-KingA-S11,12,0,2,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,40,2,Player 3,2,9002,TRUE,TRUE
LILA-KingA-S11,12,0,2,7,Male,Math,6,1,feb.,2008,GATE,Regular,20,0,Player 1,0,4951,TRUE,FALSE
LILA-KingA-S11,12,0,3,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,40,0,Player 1,0,7816,TRUE,TRUE
LILA-KingA-S11,12,0,0,6,Female,Art / Music,6,0,may,2008,GATE,Regular,40,2,Player 3,2,4619,TRUE,TRUE
LILA-KingA-S11,12,0,1,10,Male,Math,6,1,apr.,2008,GATE,Regular,20,0,Player 1,2,6942,FALSE,FALSE
LILA-KingA-S11,12,0,0,4,Female,English,6,0,jan.,2008,GATE,Regular,40,0,Player 1,0,13017,TRUE,TRUE
LILA-KingA-S11,13,0,2,4,Female,English,6,0,jan.,2008,GATE,Regular,40,1,Player 2,0,8981,TRUE,TRUE
LILA-KingA-S11,13,0,0,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,2,Player 3,0,7311,TRUE,TRUE
LILA-KingA-S11,13,0,2,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,2,Player 3,0,3935,TRUE,TRUE
LILA-KingA-S11,13,0,1,11,Female,Math,6,1,jun.,2008,GATE,Regular,40,2,Player 3,0,4874,TRUE,TRUE
LILA-KingA-S11,13,0,3,3,Male,Math,6,0,jul.,2008,GATE,Regular,40,0,Player 1,0,5370,TRUE,TRUE
LILA-KingA-S11,13,0,2,6,Female,Art / Music,6,0,may,2008,GATE,Regular,40,0,Player 1,0,10340,TRUE,TRUE
LILA-KingA-S11,13,0,0,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,20,0,Player 1,0,15931,TRUE,FALSE
LILA-KingA-S11,13,0,1,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,20,0,Player 1,0,10337,TRUE,FALSE
LILA-KingA-S11,13,0,0,7,Male,Math,6,1,feb.,2008,GATE,Regular,20,1,Player 2,2,7474,FALSE,FALSE
LILA-KingA-S11,13,0,1,10,Male,Math,6,1,apr.,2008,GATE,Regular,20,1,Player 2,2,10058,FALSE,FALSE
LILA-KingA-S11,13,0,3,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,40,1,Player 2,0,13285,TRUE,TRUE
LILA-KingA-S11,13,0,3,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,2,Player 3,0,4431,TRUE,TRUE
LILA-KingA-S11,14,0,0,6,Female,Art / Music,6,0,may,2008,GATE,Regular,40,1,Player 2,0,6914,TRUE,TRUE
LILA-KingA-S11,14,0,1,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,0,Player 1,2,13488,TRUE,TRUE
LILA-KingA-S11,14,0,3,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,0,Player 1,2,11965,TRUE,TRUE
LILA-KingA-S11,14,0,0,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,0,Player 1,2,52996,TRUE,TRUE
LILA-KingA-S11,14,0,2,11,Female,Math,6,1,jun.,2008,GATE,Regular,40,0,Player 1,2,7859,TRUE,TRUE
LILA-KingA-S11,14,0,0,10,Male,Math,6,1,apr.,2008,GATE,Regular,40,2,Player 3,2,2272,TRUE,TRUE
LILA-KingA-S11,14,0,1,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,40,2,Player 3,2,6117,TRUE,TRUE
LILA-KingA-S11,14,0,3,7,Male,Math,6,1,feb.,2008,GATE,Regular,40,2,Player 3,2,9078,TRUE,TRUE
LILA-KingA-S11,14,0,2,4,Female,English,6,0,jan.,2008,GATE,Regular,40,2,Player 3,2,4032,TRUE,TRUE
LILA-KingA-S11,14,0,2,3,Male,Math,6,0,jul.,2008,GATE,Regular,40,1,Player 2,0,9221,TRUE,TRUE
LILA-KingA-S11,14,0,3,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,1,Player 2,0,11965,TRUE,TRUE
LILA-KingA-S11,14,0,1,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,40,1,Player 2,0,11796,TRUE,TRUE
LILA-KingA-S11,15,0,0,6,Female,Art / Music,6,0,may,2008,GATE,Regular,40,2,Player 3,0,8410,TRUE,TRUE
LILA-KingA-S11,15,0,1,3,Male,Math,6,0,jul.,2008,GATE,Regular,40,2,Player 3,0,3380,TRUE,TRUE
LILA-KingA-S11,15,0,0,7,Male,Math,6,1,feb.,2008,GATE,Regular,40,0,Player 1,1,4940,TRUE,TRUE
LILA-KingA-S11,15,0,2,4,Female,English,6,0,jan.,2008,GATE,Regular,20,0,Player 1,1,10529,TRUE,FALSE
LILA-KingA-S11,15,0,1,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,20,0,Player 1,2,7183,FALSE,FALSE
LILA-KingA-S11,15,0,3,10,Male,Math,6,1,apr.,2008,GATE,Regular,20,0,Player 1,2,6399,FALSE,FALSE
LILA-KingA-S11,15,0,1,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,1,Player 2,0,9101,TRUE,TRUE
LILA-KingA-S11,15,0,3,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,2,Player 3,0,5102,TRUE,TRUE
LILA-KingA-S11,15,0,2,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,40,2,Player 3,0,7811,TRUE,TRUE
LILA-KingA-S11,15,0,3,11,Female,Math,6,1,jun.,2008,GATE,Regular,20,1,Player 2,1,6294,FALSE,FALSE
LILA-KingA-S11,15,0,2,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,20,1,Player 2,1,28521,FALSE,FALSE
LILA-KingA-S11,15,0,0,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,1,Player 2,0,5499,TRUE,TRUE
LILA-KingA-S11,16,0,0,6,Female,Art / Music,6,0,may,2008,GATE,Regular,40,0,Player 1,1,13432,TRUE,TRUE
LILA-KingA-S11,16,0,0,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,2,Player 3,1,8430,TRUE,TRUE
LILA-KingA-S11,16,0,3,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,0,Player 1,1,14191,TRUE,TRUE
LILA-KingA-S11,16,0,1,11,Female,Math,6,1,jun.,2008,GATE,Regular,40,2,Player 3,1,5207,TRUE,TRUE
LILA-KingA-S11,16,0,3,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,2,Player 3,1,9269,TRUE,TRUE
LILA-KingA-S11,16,0,2,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,2,Player 3,1,4714,TRUE,TRUE
LILA-KingA-S11,16,0,3,4,Female,English,6,0,jan.,2008,GATE,Regular,40,1,Player 2,2,9909,TRUE,TRUE
LILA-KingA-S11,16,0,2,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,20,1,Player 2,1,20869,FALSE,FALSE
LILA-KingA-S11,16,0,1,10,Male,Math,6,1,apr.,2008,GATE,Regular,20,1,Player 2,1,1764,FALSE,FALSE
LILA-KingA-S11,16,0,0,7,Male,Math,6,1,feb.,2008,GATE,Regular,40,1,Player 2,2,11676,TRUE,TRUE
LILA-KingA-S11,16,0,2,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,20,0,Player 1,1,8390,TRUE,FALSE
LILA-KingA-S11,16,0,1,3,Male,Math,6,0,jul.,2008,GATE,Regular,20,0,Player 1,1,9366,TRUE,FALSE
LILA-KingA-S11,17,0,0,7,Male,Math,6,1,feb.,2008,GATE,Regular,40,2,Player 3,2,5042,TRUE,TRUE
LILA-KingA-S11,17,0,2,3,Male,Math,6,0,jul.,2008,GATE,Regular,40,1,Player 2,0,6034,TRUE,TRUE
LILA-KingA-S11,17,0,2,5,Male,Art / Music,6,0,jul.,2008,GATE,Regular,40,0,Player 1,1,8370,TRUE,TRUE
LILA-KingA-S11,17,0,0,0,Male,History / Geography,6,1,mar.,2008,GATE,Regular,40,1,Player 2,0,9913,TRUE,TRUE
LILA-KingA-S11,17,0,1,6,Female,Art / Music,6,0,may,2008,GATE,Regular,20,1,Player 2,0,8667,TRUE,FALSE
LILA-KingA-S11,17,0,2,4,Female,English,6,0,jan.,2008,GATE,Regular,40,2,Player 3,2,3763,TRUE,TRUE
LILA-KingA-S11,17,0,0,8,Female,Science / Technology,6,2 or more,aug.,2008,GATE,Regular,40,0,Player 1,1,14408,TRUE,TRUE
LILA-KingA-S11,17,0,3,2,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,0,Player 1,1,38421,TRUE,TRUE
LILA-KingA-S11,17,0,1,11,Female,Math,6,1,jun.,2008,GATE,Regular,20,0,Player 1,2,4082,FALSE,FALSE
LILA-KingA-S11,17,0,3,1,Male,Math,6,2 or more,jun.,2008,GATE,Regular,40,2,Player 3,2,5081,TRUE,TRUE
LILA-KingA-S11,17,0,1,10,Male,Math,6,1,apr.,2008,GATE,Regular,20,2,Player 3,0,4363,FALSE,FALSE
LILA-KingA-S11,17,0,3,9,Female,Art / Music,6,2 or more,nov.,2007,GATE,Regular,40,1,Player 2,0,11877,TRUE,TRUE
LILA-KingA-S12,0,0,2,5,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,1,Player 2,1,76808,TRUE,TRUE
LILA-KingA-S12,0,0,2,7,Female,Art / Music,6,0,may,2008,GATE,Regular,40,0,Player 1,2,34750,TRUE,TRUE
LILA-KingA-S12,0,0,1,1,Male,Math,6,2 or more,sep.,2008,GATE,Regular,20,0,Player 1,2,38053,TRUE,FALSE
LILA-KingA-S12,0,0,2,6,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,40,2,Player 3,2,27590,TRUE,TRUE
LILA-KingA-S12,0,0,0,8,Male,Math,6,2 or more,jul.,2008,GATE,Regular,40,1,Player 2,1,33446,TRUE,TRUE
LILA-KingA-S12,0,0,0,4,Female,Art / Music,6,2 or more,jul.,2008,GATE,Regular,20,0,Player 1,0,35091,FALSE,FALSE
LILA-KingA-S12,0,0,0,0,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,2,Player 3,2,35240,TRUE,TRUE
LILA-KingA-S12,0,0,1,3,Male,History / Geography,6,1,sep.,2007,GATE,Regular,20,2,Player 3,0,30566,FALSE,FALSE
LILA-KingA-S12,0,0,1,2,Male,Art / Music,6,1,may,2008,GATE,Regular,40,1,Player 2,0,65736,FALSE,TRUE
LILA-KingA-S12,1,0,1,6,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,20,0,Player 1,1,11334,TRUE,FALSE
LILA-KingA-S12,1,0,2,3,Male,History / Geography,6,1,sep.,2007,GATE,Regular,40,0,Player 1,0,19208,FALSE,TRUE
LILA-KingA-S12,1,0,0,0,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,20,0,Player 1,2,52365,FALSE,FALSE
LILA-KingA-S12,1,0,1,4,Female,Art / Music,6,2 or more,jul.,2008,GATE,Regular,20,1,Player 2,0,9106,FALSE,FALSE
LILA-KingA-S12,1,0,2,1,Male,Math,6,2 or more,sep.,2008,GATE,Regular,20,1,Player 2,0,17696,FALSE,FALSE
LILA-KingA-S12,1,0,0,7,Female,Art / Music,6,0,may,2008,GATE,Regular,40,1,Player 2,1,64444,TRUE,TRUE
LILA-KingA-S12,1,0,2,8,Male,Math,6,2 or more,jul.,2008,GATE,Regular,40,2,Player 3,1,10905,TRUE,TRUE
LILA-KingA-S12,1,0,0,5,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,2,Player 3,1,27905,TRUE,TRUE
LILA-KingA-S12,1,0,1,2,Male,Art / Music,6,1,may,2008,GATE,Regular,40,2,Player 3,1,17068,TRUE,TRUE
LILA-KingA-S12,2,0,0,1,Male,Math,6,2 or more,sep.,2008,GATE,Regular,40,2,Player 3,0,26737,TRUE,TRUE
LILA-KingA-S12,2,0,1,6,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,40,1,Player 2,2,9302,TRUE,TRUE
LILA-KingA-S12,2,0,0,3,Male,History / Geography,6,1,sep.,2007,GATE,Regular,20,1,Player 2,1,9526,FALSE,FALSE
LILA-KingA-S12,2,0,2,0,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,20,1,Player 2,0,106233,FALSE,FALSE
LILA-KingA-S12,2,0,2,4,Female,Art / Music,6,2 or more,jul.,2008,GATE,Regular,40,2,Player 3,0,17910,TRUE,TRUE
LILA-KingA-S12,2,0,1,7,Female,Art / Music,6,0,may,2008,GATE,Regular,40,2,Player 3,0,3919,TRUE,TRUE
LILA-KingA-S12,2,0,1,5,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,20,0,Player 1,1,46682,FALSE,FALSE
LILA-KingA-S12,2,0,2,2,Male,Art / Music,6,1,may,2008,GATE,Regular,20,0,Player 1,2,40921,TRUE,FALSE
LILA-KingA-S12,2,0,0,8,Male,Math,6,2 or more,jul.,2008,GATE,Regular,20,0,Player 1,2,11700,TRUE,FALSE
LILA-KingA-S12,3,0,2,0,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,2,Player 3,2,8876,TRUE,TRUE
